,FIPS,STNAME,CTYNAME,YEAR,POPULATION
21467,28011,Mississippi,Bolivar County,POPESTIMATE2008,35032.0
21468,28011,Mississippi,Bolivar County,POPESTIMATE2009,34450.0
21469,28011,Mississippi,Bolivar County,POPESTIMATE2011,33804.0
21470,28011,Mississippi,Bolivar County,POPESTIMATE2012,33997.0
21471,28011,Mississippi,Bolivar County,POPESTIMATE2013,33986.0
21472,28011,Mississippi,Bolivar County,POPESTIMATE2014,33822.0
21473,28011,Mississippi,Bolivar County,POPESTIMATE2015,33279.0
21474,28013,Mississippi,Calhoun County,CENSUS2010,14962.0
21475,28013,Mississippi,Calhoun County,ESTIMATESBASE2000,15060.0
21476,28013,Mississippi,Calhoun County,ESTIMATESBASE2010,14962.0
21477,28013,Mississippi,Calhoun County,POPESTIMATE2003,14887.0
21478,28013,Mississippi,Calhoun County,POPESTIMATE2004,14857.0
21479,28013,Mississippi,Calhoun County,POPESTIMATE2005,14803.0
21480,28013,Mississippi,Calhoun County,POPESTIMATE2006,14947.0
21481,28013,Mississippi,Calhoun County,POPESTIMATE2007,14967.0
21482,28013,Mississippi,Calhoun County,POPESTIMATE2008,14912.0
21483,28013,Mississippi,Calhoun County,POPESTIMATE2009,14940.0
21484,28013,Mississippi,Calhoun County,POPESTIMATE2011,14910.0
21485,28013,Mississippi,Calhoun County,POPESTIMATE2012,14833.0
21486,28013,Mississippi,Calhoun County,POPESTIMATE2013,14712.0
21487,28013,Mississippi,Calhoun County,POPESTIMATE2014,14702.0
21488,28013,Mississippi,Calhoun County,POPESTIMATE2015,14639.0
21489,28015,Mississippi,Carroll County,CENSUS2010,10597.0
21490,28015,Mississippi,Carroll County,ESTIMATESBASE2000,10751.0
21491,28015,Mississippi,Carroll County,ESTIMATESBASE2010,10597.0
21492,28015,Mississippi,Carroll County,POPESTIMATE2003,10565.0
21493,28015,Mississippi,Carroll County,POPESTIMATE2004,10544.0
21494,28015,Mississippi,Carroll County,POPESTIMATE2005,10473.0
21495,28015,Mississippi,Carroll County,POPESTIMATE2006,10534.0
21496,28015,Mississippi,Carroll County,POPESTIMATE2007,10630.0
21497,28015,Mississippi,Carroll County,POPESTIMATE2008,10694.0
21498,28015,Mississippi,Carroll County,POPESTIMATE2009,10604.0
21499,28015,Mississippi,Carroll County,POPESTIMATE2011,10433.0
21500,28015,Mississippi,Carroll County,POPESTIMATE2012,10400.0
21501,28015,Mississippi,Carroll County,POPESTIMATE2013,10322.0
21502,28015,Mississippi,Carroll County,POPESTIMATE2014,10233.0
21503,28015,Mississippi,Carroll County,POPESTIMATE2015,10201.0
21504,28017,Mississippi,Chickasaw County,CENSUS2010,17392.0
21505,28017,Mississippi,Chickasaw County,ESTIMATESBASE2000,19447.0
21506,28017,Mississippi,Chickasaw County,ESTIMATESBASE2010,17392.0
21507,28017,Mississippi,Chickasaw County,POPESTIMATE2003,18811.0
21508,28017,Mississippi,Chickasaw County,POPESTIMATE2004,18642.0
21509,28017,Mississippi,Chickasaw County,POPESTIMATE2005,18369.0
21510,28017,Mississippi,Chickasaw County,POPESTIMATE2006,18074.0
21511,28017,Mississippi,Chickasaw County,POPESTIMATE2007,17884.0
21512,28017,Mississippi,Chickasaw County,POPESTIMATE2008,17639.0
21513,28017,Mississippi,Chickasaw County,POPESTIMATE2009,17439.0
21514,28017,Mississippi,Chickasaw County,POPESTIMATE2011,17500.0
21515,28017,Mississippi,Chickasaw County,POPESTIMATE2012,17500.0
21516,28017,Mississippi,Chickasaw County,POPESTIMATE2013,17383.0
21517,28017,Mississippi,Chickasaw County,POPESTIMATE2014,17402.0
21518,28017,Mississippi,Chickasaw County,POPESTIMATE2015,17401.0
21519,28019,Mississippi,Choctaw County,CENSUS2010,8547.0
21520,28019,Mississippi,Choctaw County,ESTIMATESBASE2000,9759.0
21521,28019,Mississippi,Choctaw County,ESTIMATESBASE2010,8551.0
21522,28019,Mississippi,Choctaw County,POPESTIMATE2003,9358.0
21523,28019,Mississippi,Choctaw County,POPESTIMATE2004,9132.0
21524,28019,Mississippi,Choctaw County,POPESTIMATE2005,9026.0
21525,28019,Mississippi,Choctaw County,POPESTIMATE2006,8894.0
21526,28019,Mississippi,Choctaw County,POPESTIMATE2007,8680.0
21527,28019,Mississippi,Choctaw County,POPESTIMATE2008,8703.0
21528,28019,Mississippi,Choctaw County,POPESTIMATE2009,8576.0
21529,28019,Mississippi,Choctaw County,POPESTIMATE2011,8449.0
21530,28019,Mississippi,Choctaw County,POPESTIMATE2012,8426.0
21531,28019,Mississippi,Choctaw County,POPESTIMATE2013,8459.0
21532,28019,Mississippi,Choctaw County,POPESTIMATE2014,8386.0
21533,28019,Mississippi,Choctaw County,POPESTIMATE2015,8370.0
21534,28021,Mississippi,Claiborne County,CENSUS2010,9604.0
21535,28021,Mississippi,Claiborne County,ESTIMATESBASE2000,11837.0
21536,28021,Mississippi,Claiborne County,ESTIMATESBASE2010,9597.0
21537,28021,Mississippi,Claiborne County,POPESTIMATE2003,10889.0
21538,28021,Mississippi,Claiborne County,POPESTIMATE2004,10772.0
21539,28021,Mississippi,Claiborne County,POPESTIMATE2005,10646.0
21540,28021,Mississippi,Claiborne County,POPESTIMATE2006,10358.0
21541,28021,Mississippi,Claiborne County,POPESTIMATE2007,9962.0
21542,28021,Mississippi,Claiborne County,POPESTIMATE2008,9940.0
21543,28021,Mississippi,Claiborne County,POPESTIMATE2009,9822.0
21544,28021,Mississippi,Claiborne County,POPESTIMATE2011,9781.0
21545,28021,Mississippi,Claiborne County,POPESTIMATE2012,9353.0
21546,28021,Mississippi,Claiborne County,POPESTIMATE2013,9143.0
21547,28021,Mississippi,Claiborne County,POPESTIMATE2014,9168.0
21548,28021,Mississippi,Claiborne County,POPESTIMATE2015,9214.0
21549,28023,Mississippi,Clarke County,CENSUS2010,16732.0
21550,28023,Mississippi,Clarke County,ESTIMATESBASE2000,17796.0
21551,28023,Mississippi,Clarke County,ESTIMATESBASE2010,16732.0
21552,28023,Mississippi,Clarke County,POPESTIMATE2003,17235.0
21553,28023,Mississippi,Clarke County,POPESTIMATE2004,17133.0
21554,28023,Mississippi,Clarke County,POPESTIMATE2005,16905.0
21555,28023,Mississippi,Clarke County,POPESTIMATE2006,16976.0
21556,28023,Mississippi,Clarke County,POPESTIMATE2007,16857.0
21557,28023,Mississippi,Clarke County,POPESTIMATE2008,16772.0
21558,28023,Mississippi,Clarke County,POPESTIMATE2009,16671.0
21559,28023,Mississippi,Clarke County,POPESTIMATE2011,16696.0
21560,28023,Mississippi,Clarke County,POPESTIMATE2012,16531.0
21561,28023,Mississippi,Clarke County,POPESTIMATE2013,16420.0
21562,28023,Mississippi,Clarke County,POPESTIMATE2014,16279.0
21563,28023,Mississippi,Clarke County,POPESTIMATE2015,16029.0
21564,28025,Mississippi,Clay County,CENSUS2010,20634.0
21565,28025,Mississippi,Clay County,ESTIMATESBASE2000,21984.0
21566,28025,Mississippi,Clay County,ESTIMATESBASE2010,20634.0
21567,28025,Mississippi,Clay County,POPESTIMATE2003,21484.0
21568,28025,Mississippi,Clay County,POPESTIMATE2004,21531.0
21569,28025,Mississippi,Clay County,POPESTIMATE2005,21245.0
21570,28025,Mississippi,Clay County,POPESTIMATE2006,21139.0
21571,28025,Mississippi,Clay County,POPESTIMATE2007,21017.0
21572,28025,Mississippi,Clay County,POPESTIMATE2008,20878.0
21573,28025,Mississippi,Clay County,POPESTIMATE2009,20804.0
21574,28025,Mississippi,Clay County,POPESTIMATE2011,20482.0
21575,28025,Mississippi,Clay County,POPESTIMATE2012,20385.0
21576,28025,Mississippi,Clay County,POPESTIMATE2013,20346.0
21577,28025,Mississippi,Clay County,POPESTIMATE2014,20138.0
21578,28025,Mississippi,Clay County,POPESTIMATE2015,20004.0
21579,28027,Mississippi,Coahoma County,CENSUS2010,26151.0
21580,28027,Mississippi,Coahoma County,ESTIMATESBASE2000,30617.0
21581,28027,Mississippi,Coahoma County,ESTIMATESBASE2010,26145.0
21582,28027,Mississippi,Coahoma County,POPESTIMATE2003,29055.0
21583,28027,Mississippi,Coahoma County,POPESTIMATE2004,28508.0
21584,28027,Mississippi,Coahoma County,POPESTIMATE2005,27875.0
21585,28027,Mississippi,Coahoma County,POPESTIMATE2006,27441.0
21586,28027,Mississippi,Coahoma County,POPESTIMATE2007,27025.0
21587,28027,Mississippi,Coahoma County,POPESTIMATE2008,26549.0
21588,28027,Mississippi,Coahoma County,POPESTIMATE2009,26257.0
21589,28027,Mississippi,Coahoma County,POPESTIMATE2011,25850.0
21590,28027,Mississippi,Coahoma County,POPESTIMATE2012,25617.0
21591,28027,Mississippi,Coahoma County,POPESTIMATE2013,25183.0
21592,28027,Mississippi,Coahoma County,POPESTIMATE2014,24843.0
21593,28027,Mississippi,Coahoma County,POPESTIMATE2015,24509.0
21594,28029,Mississippi,Copiah County,CENSUS2010,29449.0
21595,28029,Mississippi,Copiah County,ESTIMATESBASE2000,28763.0
21596,28029,Mississippi,Copiah County,ESTIMATESBASE2010,29447.0
21597,28029,Mississippi,Copiah County,POPESTIMATE2003,29058.0
21598,28029,Mississippi,Copiah County,POPESTIMATE2004,29157.0
21599,28029,Mississippi,Copiah County,POPESTIMATE2005,29134.0
21600,28029,Mississippi,Copiah County,POPESTIMATE2006,29540.0
21601,28029,Mississippi,Copiah County,POPESTIMATE2007,29565.0
21602,28029,Mississippi,Copiah County,POPESTIMATE2008,29584.0
21603,28029,Mississippi,Copiah County,POPESTIMATE2009,29484.0
21604,28029,Mississippi,Copiah County,POPESTIMATE2011,29276.0
21605,28029,Mississippi,Copiah County,POPESTIMATE2012,29047.0
21606,28029,Mississippi,Copiah County,POPESTIMATE2013,28944.0
21607,28029,Mississippi,Copiah County,POPESTIMATE2014,28980.0
21608,28029,Mississippi,Copiah County,POPESTIMATE2015,28869.0
21609,28031,Mississippi,Covington County,CENSUS2010,19568.0
21610,28031,Mississippi,Covington County,ESTIMATESBASE2000,19418.0
21611,28031,Mississippi,Covington County,ESTIMATESBASE2010,19573.0
21612,28031,Mississippi,Covington County,POPESTIMATE2003,19660.0
21613,28031,Mississippi,Covington County,POPESTIMATE2004,19621.0
21614,28031,Mississippi,Covington County,POPESTIMATE2005,19480.0
21615,28031,Mississippi,Covington County,POPESTIMATE2006,19555.0
21616,28031,Mississippi,Covington County,POPESTIMATE2007,19510.0
21617,28031,Mississippi,Covington County,POPESTIMATE2008,19594.0
21618,28031,Mississippi,Covington County,POPESTIMATE2009,19516.0
21619,28031,Mississippi,Covington County,POPESTIMATE2011,19483.0
21620,28031,Mississippi,Covington County,POPESTIMATE2012,19443.0
21621,28031,Mississippi,Covington County,POPESTIMATE2013,19208.0
21622,28031,Mississippi,Covington County,POPESTIMATE2014,19151.0
21623,28031,Mississippi,Covington County,POPESTIMATE2015,19238.0
21624,28033,Mississippi,DeSoto County,CENSUS2010,161252.0
21625,28033,Mississippi,DeSoto County,ESTIMATESBASE2000,107252.0
21626,28033,Mississippi,DeSoto County,ESTIMATESBASE2010,161267.0
21627,28033,Mississippi,DeSoto County,POPESTIMATE2003,124347.0
21628,28033,Mississippi,DeSoto County,POPESTIMATE2004,130767.0
21629,28033,Mississippi,DeSoto County,POPESTIMATE2005,136915.0
21630,28033,Mississippi,DeSoto County,POPESTIMATE2006,145220.0
21631,28033,Mississippi,DeSoto County,POPESTIMATE2007,150688.0
21632,28033,Mississippi,DeSoto County,POPESTIMATE2008,156214.0
21633,28033,Mississippi,DeSoto County,POPESTIMATE2009,159706.0
21634,28033,Mississippi,DeSoto County,POPESTIMATE2011,164061.0
21635,28033,Mississippi,DeSoto County,POPESTIMATE2012,166421.0
21636,28033,Mississippi,DeSoto County,POPESTIMATE2013,168375.0
21637,28033,Mississippi,DeSoto County,POPESTIMATE2014,170773.0
21638,28033,Mississippi,DeSoto County,POPESTIMATE2015,173265.0
21639,28035,Mississippi,Forrest County,CENSUS2010,74934.0
21640,28035,Mississippi,Forrest County,ESTIMATESBASE2000,71934.0
21641,28035,Mississippi,Forrest County,ESTIMATESBASE2010,74928.0
21642,28035,Mississippi,Forrest County,POPESTIMATE2003,71747.0
21643,28035,Mississippi,Forrest County,POPESTIMATE2004,71732.0
21644,28035,Mississippi,Forrest County,POPESTIMATE2005,72043.0
21645,28035,Mississippi,Forrest County,POPESTIMATE2006,73219.0
21646,28035,Mississippi,Forrest County,POPESTIMATE2007,74057.0
21647,28035,Mississippi,Forrest County,POPESTIMATE2008,74196.0
21648,28035,Mississippi,Forrest County,POPESTIMATE2009,74863.0
21649,28035,Mississippi,Forrest County,POPESTIMATE2011,75850.0
21650,28035,Mississippi,Forrest County,POPESTIMATE2012,76479.0
21651,28035,Mississippi,Forrest County,POPESTIMATE2013,76655.0
21652,28035,Mississippi,Forrest County,POPESTIMATE2014,75895.0
21653,28035,Mississippi,Forrest County,POPESTIMATE2015,75705.0
21654,28037,Mississippi,Franklin County,CENSUS2010,8118.0
21655,28037,Mississippi,Franklin County,ESTIMATESBASE2000,8419.0
21656,28037,Mississippi,Franklin County,ESTIMATESBASE2010,8118.0
21657,28037,Mississippi,Franklin County,POPESTIMATE2003,8150.0
21658,28037,Mississippi,Franklin County,POPESTIMATE2004,8196.0
21659,28037,Mississippi,Franklin County,POPESTIMATE2005,8076.0
21660,28037,Mississippi,Franklin County,POPESTIMATE2006,8111.0
21661,28037,Mississippi,Franklin County,POPESTIMATE2007,8165.0
21662,28037,Mississippi,Franklin County,POPESTIMATE2008,8136.0
21663,28037,Mississippi,Franklin County,POPESTIMATE2009,8112.0
21664,28037,Mississippi,Franklin County,POPESTIMATE2011,7985.0
21665,28037,Mississippi,Franklin County,POPESTIMATE2012,7903.0
21666,28037,Mississippi,Franklin County,POPESTIMATE2013,7878.0
21667,28037,Mississippi,Franklin County,POPESTIMATE2014,7778.0
21668,28037,Mississippi,Franklin County,POPESTIMATE2015,7732.0
21669,28039,Mississippi,George County,CENSUS2010,22578.0
21670,28039,Mississippi,George County,ESTIMATESBASE2000,19224.0
21671,28039,Mississippi,George County,ESTIMATESBASE2010,22579.0
21672,28039,Mississippi,George County,POPESTIMATE2003,20166.0
21673,28039,Mississippi,George County,POPESTIMATE2004,20326.0
21674,28039,Mississippi,George County,POPESTIMATE2005,20699.0
21675,28039,Mississippi,George County,POPESTIMATE2006,21382.0
21676,28039,Mississippi,George County,POPESTIMATE2007,21764.0
21677,28039,Mississippi,George County,POPESTIMATE2008,22193.0
21678,28039,Mississippi,George County,POPESTIMATE2009,22280.0
21679,28039,Mississippi,George County,POPESTIMATE2011,22851.0
21680,28039,Mississippi,George County,POPESTIMATE2012,22909.0
21681,28039,Mississippi,George County,POPESTIMATE2013,23207.0
21682,28039,Mississippi,George County,POPESTIMATE2014,23315.0
21683,28039,Mississippi,George County,POPESTIMATE2015,23373.0
21684,28041,Mississippi,Greene County,CENSUS2010,14400.0
21685,28041,Mississippi,Greene County,ESTIMATESBASE2000,13287.0
21686,28041,Mississippi,Greene County,ESTIMATESBASE2010,14395.0
21687,28041,Mississippi,Greene County,POPESTIMATE2003,13323.0
21688,28041,Mississippi,Greene County,POPESTIMATE2004,13155.0
21689,28041,Mississippi,Greene County,POPESTIMATE2005,13201.0
21690,28041,Mississippi,Greene County,POPESTIMATE2006,13135.0
21691,28041,Mississippi,Greene County,POPESTIMATE2007,13776.0
21692,28041,Mississippi,Greene County,POPESTIMATE2008,14293.0
21693,28041,Mississippi,Greene County,POPESTIMATE2009,14449.0
21694,28041,Mississippi,Greene County,POPESTIMATE2011,14327.0
21695,28041,Mississippi,Greene County,POPESTIMATE2012,14337.0
21696,28041,Mississippi,Greene County,POPESTIMATE2013,14291.0
21697,28041,Mississippi,Greene County,POPESTIMATE2014,14342.0
21698,28041,Mississippi,Greene County,POPESTIMATE2015,13545.0
21699,28043,Mississippi,Grenada County,CENSUS2010,21906.0
21700,28043,Mississippi,Grenada County,ESTIMATESBASE2000,23273.0
21701,28043,Mississippi,Grenada County,ESTIMATESBASE2010,21905.0
21702,28043,Mississippi,Grenada County,POPESTIMATE2003,22410.0
21703,28043,Mississippi,Grenada County,POPESTIMATE2004,22222.0
21704,28043,Mississippi,Grenada County,POPESTIMATE2005,22173.0
21705,28043,Mississippi,Grenada County,POPESTIMATE2006,22388.0
21706,28043,Mississippi,Grenada County,POPESTIMATE2007,22335.0
21707,28043,Mississippi,Grenada County,POPESTIMATE2008,22194.0
21708,28043,Mississippi,Grenada County,POPESTIMATE2009,22036.0
21709,28043,Mississippi,Grenada County,POPESTIMATE2011,21609.0
21710,28043,Mississippi,Grenada County,POPESTIMATE2012,21620.0
21711,28043,Mississippi,Grenada County,POPESTIMATE2013,21539.0
21712,28043,Mississippi,Grenada County,POPESTIMATE2014,21605.0
21713,28043,Mississippi,Grenada County,POPESTIMATE2015,21452.0
21714,28045,Mississippi,Hancock County,CENSUS2010,43929.0
21715,28045,Mississippi,Hancock County,ESTIMATESBASE2000,42945.0
21716,28045,Mississippi,Hancock County,ESTIMATESBASE2010,44014.0
21717,28045,Mississippi,Hancock County,POPESTIMATE2003,45772.0
21718,28045,Mississippi,Hancock County,POPESTIMATE2004,46717.0
21719,28045,Mississippi,Hancock County,POPESTIMATE2005,47715.0
21720,28045,Mississippi,Hancock County,POPESTIMATE2006,40087.0
21721,28045,Mississippi,Hancock County,POPESTIMATE2007,41707.0
21722,28045,Mississippi,Hancock County,POPESTIMATE2008,42764.0
21723,28045,Mississippi,Hancock County,POPESTIMATE2009,43471.0
21724,28045,Mississippi,Hancock County,POPESTIMATE2011,44732.0
21725,28045,Mississippi,Hancock County,POPESTIMATE2012,45254.0
21726,28045,Mississippi,Hancock County,POPESTIMATE2013,45512.0
21727,28045,Mississippi,Hancock County,POPESTIMATE2014,45973.0
21728,28045,Mississippi,Hancock County,POPESTIMATE2015,46292.0
21729,28047,Mississippi,Harrison County,CENSUS2010,187105.0
21730,28047,Mississippi,Harrison County,ESTIMATESBASE2000,189577.0
21731,28047,Mississippi,Harrison County,ESTIMATESBASE2010,187105.0
21732,28047,Mississippi,Harrison County,POPESTIMATE2003,191290.0
21733,28047,Mississippi,Harrison County,POPESTIMATE2004,195971.0
21734,28047,Mississippi,Harrison County,POPESTIMATE2005,197784.0
21735,28047,Mississippi,Harrison County,POPESTIMATE2006,174449.0
21736,28047,Mississippi,Harrison County,POPESTIMATE2007,179054.0
21737,28047,Mississippi,Harrison County,POPESTIMATE2008,182735.0
21738,28047,Mississippi,Harrison County,POPESTIMATE2009,184930.0
21739,28047,Mississippi,Harrison County,POPESTIMATE2011,191049.0
21740,28047,Mississippi,Harrison County,POPESTIMATE2012,193525.0
21741,28047,Mississippi,Harrison County,POPESTIMATE2013,196131.0
21742,28047,Mississippi,Harrison County,POPESTIMATE2014,198344.0
21743,28047,Mississippi,Harrison County,POPESTIMATE2015,200671.0
21744,28049,Mississippi,Hinds County,CENSUS2010,245285.0
21745,28049,Mississippi,Hinds County,ESTIMATESBASE2000,250752.0
21746,28049,Mississippi,Hinds County,ESTIMATESBASE2010,245365.0
21747,28049,Mississippi,Hinds County,POPESTIMATE2003,247449.0
21748,28049,Mississippi,Hinds County,POPESTIMATE2004,248147.0
21749,28049,Mississippi,Hinds County,POPESTIMATE2005,247370.0
21750,28049,Mississippi,Hinds County,POPESTIMATE2006,248989.0
21751,28049,Mississippi,Hinds County,POPESTIMATE2007,246546.0
21752,28049,Mississippi,Hinds County,POPESTIMATE2008,244695.0
21753,28049,Mississippi,Hinds County,POPESTIMATE2009,244474.0
21754,28049,Mississippi,Hinds County,POPESTIMATE2011,248182.0
21755,28049,Mississippi,Hinds County,POPESTIMATE2012,247980.0
21756,28049,Mississippi,Hinds County,POPESTIMATE2013,246234.0
21757,28049,Mississippi,Hinds County,POPESTIMATE2014,245278.0
21758,28049,Mississippi,Hinds County,POPESTIMATE2015,244241.0
21759,28051,Mississippi,Holmes County,CENSUS2010,19198.0
21760,28051,Mississippi,Holmes County,ESTIMATESBASE2000,21608.0
21761,28051,Mississippi,Holmes County,ESTIMATESBASE2010,19483.0
21762,28051,Mississippi,Holmes County,POPESTIMATE2003,20399.0
21763,28051,Mississippi,Holmes County,POPESTIMATE2004,20257.0
21764,28051,Mississippi,Holmes County,POPESTIMATE2005,20052.0
21765,28051,Mississippi,Holmes County,POPESTIMATE2006,19932.0
21766,28051,Mississippi,Holmes County,POPESTIMATE2007,19710.0
21767,28051,Mississippi,Holmes County,POPESTIMATE2008,19755.0
21768,28051,Mississippi,Holmes County,POPESTIMATE2009,19461.0
21769,28051,Mississippi,Holmes County,POPESTIMATE2011,19081.0
21770,28051,Mississippi,Holmes County,POPESTIMATE2012,18925.0
21771,28051,Mississippi,Holmes County,POPESTIMATE2013,18808.0
21772,28051,Mississippi,Holmes County,POPESTIMATE2014,18515.0
21773,28051,Mississippi,Holmes County,POPESTIMATE2015,18371.0
