,STATE,COUNTY,YEAR,MME_Str
16789,MO,WASHINGTON,2006,9008.11521150006
16790,MO,WASHINGTON,2007,9639.617826000067
16791,MO,WASHINGTON,2008,9158.494384500074
16792,MO,WASHINGTON,2009,10233.23112067508
16793,MO,WASHINGTON,2010,12051.263712712605
16794,MO,WASHINGTON,2011,15385.953166575173
16795,MO,WASHINGTON,2012,19190.121761587594
16796,MO,WAYNE,2006,2200.896129000007
16797,MO,WAYNE,2007,2616.216890999996
16798,MO,WAYNE,2008,3244.0889850000103
16799,MO,WAYNE,2009,3297.064462500015
16800,MO,WAYNE,2010,3789.350287500027
16801,MO,WAYNE,2011,3881.5878000000275
16802,MO,WAYNE,2012,4024.7697825000105
16803,MO,WEBSTER,2006,8373.871927500177
16804,MO,WEBSTER,2007,10744.7569635378
16805,MO,WEBSTER,2008,11578.713285862757
16806,MO,WEBSTER,2009,12334.560378862718
16807,MO,WEBSTER,2010,14331.854902500214
16808,MO,WEBSTER,2011,15968.135685000207
16809,MO,WEBSTER,2012,16914.491707725087
16810,MO,WORTH,2009,9.130575
16811,MO,WORTH,2010,206.77327499999984
16812,MO,WORTH,2011,334.0225874999993
16813,MO,WORTH,2012,360.3870374999998
16814,MO,WRIGHT,2006,6087.965487000084
16815,MO,WRIGHT,2007,6289.120165500072
16816,MO,WRIGHT,2008,6666.550767000092
16817,MO,WRIGHT,2009,7740.158276362566
16818,MO,WRIGHT,2010,10771.670835450248
16819,MO,WRIGHT,2011,12496.781666362765
16820,MO,WRIGHT,2012,12225.038032500168
16821,TX,ANDERSON,2006,14731.29075353801
16822,TX,ANDERSON,2007,13682.795291362863
16823,TX,ANDERSON,2008,14786.688552450374
16824,TX,ANDERSON,2009,15253.728682500448
16825,TX,ANDERSON,2010,15613.11009386294
16826,TX,ANDERSON,2011,16751.460382500565
16827,TX,ANDERSON,2012,16465.004666362853
16828,TX,ANDREWS,2006,1598.2814500000056
16829,TX,ANDREWS,2007,1811.2039113625115
16830,TX,ANDREWS,2008,2007.0485625000135
16831,TX,ANDREWS,2009,2055.435375000014
16832,TX,ANDREWS,2010,2210.586859537514
16833,TX,ANDREWS,2011,2495.6331450000152
16834,TX,ANDREWS,2012,3002.8851188625163
16835,TX,ANGELINA,2006,19714.659446812864
16836,TX,ANGELINA,2007,22634.718229725633
16837,TX,ANGELINA,2008,23357.365508175662
16838,TX,ANGELINA,2009,25157.708610000605
16839,TX,ANGELINA,2010,25177.608943725605
16840,TX,ANGELINA,2011,26600.98772340052
16841,TX,ANGELINA,2012,25723.77172657533
16842,TX,ARANSAS,2006,4512.872972262516
16843,TX,ARANSAS,2007,5880.160991350041
16844,TX,ARANSAS,2008,6286.366554575059
16845,TX,ARANSAS,2009,7502.006016337557
16846,TX,ARANSAS,2010,7741.6443150000705
16847,TX,ARANSAS,2011,8080.1150175001
16848,TX,ARANSAS,2012,8394.470047725117
16849,TX,ARCHER,2007,0.6054
16850,TX,ARCHER,2012,0.3027
16851,TX,ARMSTRONG,2006,57.210300000000004
16852,TX,ARMSTRONG,2007,82.03169999999996
16853,TX,ARMSTRONG,2008,67.04805000000006
16854,TX,ARMSTRONG,2009,72.49665
16855,TX,ARMSTRONG,2010,66.8967
16856,TX,ARMSTRONG,2011,97.90831500000003
16857,TX,ARMSTRONG,2012,75.82635000000003
16858,TX,ATASCOSA,2006,6657.761472500063
16859,TX,ATASCOSA,2007,9420.346358500032
16860,TX,ATASCOSA,2008,11025.662362725037
16861,TX,ATASCOSA,2009,12604.838692500087
16862,TX,ATASCOSA,2010,13739.230185000062
16863,TX,ATASCOSA,2011,14899.337745000177
16864,TX,ATASCOSA,2012,14594.52021750024
16865,TX,AUSTIN,2006,3229.9167624999877
16866,TX,AUSTIN,2007,3802.2757547249853
16867,TX,AUSTIN,2008,4451.227237500001
16868,TX,AUSTIN,2009,5428.97617500003
16869,TX,AUSTIN,2010,5153.4144525000465
16870,TX,AUSTIN,2011,5827.969383862572
16871,TX,AUSTIN,2012,6308.338226362579
16872,TX,BAILEY,2006,542.3651849999998
16873,TX,BAILEY,2007,686.7839636250015
16874,TX,BAILEY,2008,659.3386097625006
16875,TX,BAILEY,2009,545.8008449999995
16876,TX,BAILEY,2010,667.9721288625007
16877,TX,BAILEY,2011,764.3536500000014
16878,TX,BAILEY,2012,989.1021750000026
16879,TX,BANDERA,2006,1658.3671350000075
16880,TX,BANDERA,2007,1886.8105335000064
16881,TX,BANDERA,2008,1912.9015755000064
16882,TX,BANDERA,2009,2361.3805050000124
16883,TX,BANDERA,2010,2942.4167250000155
16884,TX,BANDERA,2011,3508.860375000019
16885,TX,BANDERA,2012,3280.9977375000235
16886,TX,BASTROP,2006,12185.666020862727
16887,TX,BASTROP,2007,15171.368321087759
16888,TX,BASTROP,2008,14616.234809250245
16889,TX,BASTROP,2009,14582.771923837774
16890,TX,BASTROP,2010,16487.187670200325
16891,TX,BASTROP,2011,18243.771029062922
16892,TX,BASTROP,2012,18636.214726575417
16893,TX,BAYLOR,2006,1059.4682250000014
16894,TX,BAYLOR,2007,1003.1328565875011
16895,TX,BAYLOR,2008,768.9350250000002
16896,TX,BAYLOR,2009,796.8472875000016
16897,TX,BAYLOR,2010,742.8140250000016
16898,TX,BAYLOR,2011,934.4135550000005
16899,TX,BAYLOR,2012,1049.7955350000004
16900,TX,BEE,2006,3200.3537054999983
16901,TX,BEE,2007,4085.207721
16902,TX,BEE,2008,4400.920779862505
16903,TX,BEE,2009,5191.805606587528
16904,TX,BEE,2010,5853.120866362529
16905,TX,BEE,2011,5928.789660000046
16906,TX,BEE,2012,6532.940460000069
16907,TX,BELL,2006,21134.057925213092
16908,TX,BELL,2007,29332.466798175865
16909,TX,BELL,2008,34164.73253617593
16910,TX,BELL,2009,41038.34479972688
16911,TX,BELL,2010,45348.220837090346
16912,TX,BELL,2011,53768.57448409115
16913,TX,BELL,2012,59327.56600181564
16914,TX,BEXAR,2006,171574.2170037861
16915,TX,BEXAR,2007,230262.72209931005
16916,TX,BEXAR,2008,263823.0955629572
16917,TX,BEXAR,2009,300741.30938015354
16918,TX,BEXAR,2010,333322.01373006415
16919,TX,BEXAR,2011,354573.6284347085
16920,TX,BEXAR,2012,369929.5963522397
16921,TX,BLANCO,2006,916.8591075000003
16922,TX,BLANCO,2007,928.7745675000021
16923,TX,BLANCO,2008,674.3158874999997
16924,TX,BLANCO,2009,750.3332625000015
16925,TX,BLANCO,2010,1002.3891600000034
16926,TX,BLANCO,2011,986.2795950000034
16927,TX,BLANCO,2012,1051.5183038625037
16928,TX,BOSQUE,2006,2938.875442500002
16929,TX,BOSQUE,2007,2553.254576000011
16930,TX,BOSQUE,2008,2695.811910000007
16931,TX,BOSQUE,2009,2252.9856975000075
16932,TX,BOSQUE,2010,2235.7549650000046
16933,TX,BOSQUE,2011,2402.9580825000066
16934,TX,BOSQUE,2012,2365.2375150000053
16935,TX,BOWIE,2006,21820.19667750126
16936,TX,BOWIE,2007,27022.54911226402
16937,TX,BOWIE,2008,30437.98744486395
16938,TX,BOWIE,2009,30274.70845500137
16939,TX,BOWIE,2010,28644.185613001868
16940,TX,BOWIE,2011,31480.81505250155
16941,TX,BOWIE,2012,33122.20172272582
16942,TX,BRAZORIA,2006,40532.261545342924
16943,TX,BRAZORIA,2007,68049.28429849703
16944,TX,BRAZORIA,2008,59727.019429095046
16945,TX,BRAZORIA,2009,58057.48843538134
16946,TX,BRAZORIA,2010,60157.87808153159
16947,TX,BRAZORIA,2011,66254.22715223221
16948,TX,BRAZORIA,2012,72084.97245473259
16949,TX,BRAZOS,2006,15691.183764000296
16950,TX,BRAZOS,2007,17945.871739500402
16951,TX,BRAZOS,2008,20165.875406000698
16952,TX,BRAZOS,2009,21944.596654313227
16953,TX,BRAZOS,2010,24597.08860586342
16954,TX,BRAZOS,2011,28384.56994158873
16955,TX,BRAZOS,2012,30297.515155501085
16956,TX,BREWSTER,2006,1730.684997500007
16957,TX,BREWSTER,2007,2702.989455000008
16958,TX,BREWSTER,2008,2667.2277225000125
16959,TX,BREWSTER,2009,2819.2979325000206
16960,TX,BREWSTER,2010,2491.354267500015
16961,TX,BREWSTER,2011,2532.0564600000166
16962,TX,BREWSTER,2012,2427.1507163625133
16963,TX,BROOKS,2006,550.1040299999987
16964,TX,BROOKS,2007,629.3957250000003
16965,TX,BROOKS,2008,714.6048000000023
16966,TX,BROOKS,2009,815.3812500000035
16967,TX,BROOKS,2010,1036.2783750000058
16968,TX,BROOKS,2011,1335.6353400000055
16969,TX,BROOKS,2012,1739.976285000011
16970,TX,BROWN,2006,14676.872495000165
16971,TX,BROWN,2007,15178.649717725259
16972,TX,BROWN,2008,17951.23772750026
16973,TX,BROWN,2009,17980.124137500294
16974,TX,BROWN,2010,16576.429252725266
16975,TX,BROWN,2011,19902.648075000066
16976,TX,BROWN,2012,20539.27714500009
16977,TX,BURLESON,2006,1435.5903750000039
16978,TX,BURLESON,2007,1207.2969750000084
16979,TX,BURLESON,2008,1394.8160250000103
16980,TX,BURLESON,2009,1644.061575000011
16981,TX,BURLESON,2010,1944.841950000012
16982,TX,BURLESON,2011,2380.7210775000067
16983,TX,BURLESON,2012,2764.3846500000086
16984,TX,BURNET,2006,9118.951377500187
16985,TX,BURNET,2007,11337.341475225236
16986,TX,BURNET,2008,11782.935615225266
16987,TX,BURNET,2009,14027.817112500368
16988,TX,BURNET,2010,14566.150983862899
16989,TX,BURNET,2011,15146.947560225515
16990,TX,BURNET,2012,14856.232024537823
16991,TX,CALDWELL,2006,2210.5024475000105
16992,TX,CALDWELL,2007,3011.735704500005
16993,TX,CALDWELL,2008,3681.9724530000112
16994,TX,CALDWELL,2009,4089.9164550000114
16995,TX,CALDWELL,2010,4134.559110000013
16996,TX,CALDWELL,2011,4484.703682500025
16997,TX,CALDWELL,2012,5179.044191362567
16998,TX,CALHOUN,2006,4759.772885000005
16999,TX,CALHOUN,2007,5457.681917500027
17000,TX,CALHOUN,2008,5607.489700000055
17001,TX,CALHOUN,2009,5774.52991500005
17002,TX,CALHOUN,2010,6833.08325250005
17003,TX,CALHOUN,2011,6971.41582500007
17004,TX,CALHOUN,2012,7704.785565675085
17005,TX,CALLAHAN,2006,661.4437125000003
17006,TX,CALLAHAN,2007,724.4958525000003
17007,TX,CALLAHAN,2008,784.8744720000009
17008,TX,CALLAHAN,2009,827.033505000002
17009,TX,CALLAHAN,2010,817.4939250000022
17010,TX,CALLAHAN,2011,734.0613000000005
17011,TX,CALLAHAN,2012,1188.0495075000024
17012,TX,CAMERON,2006,18505.66451422604
17013,TX,CAMERON,2007,24581.830020263704
17014,TX,CAMERON,2008,31414.483912813914
17015,TX,CAMERON,2009,30658.17234408868
17016,TX,CAMERON,2010,31228.65393322657
17017,TX,CAMERON,2011,35257.28028795203
17018,TX,CAMERON,2012,36042.49455795176
17019,TX,CAMP,2006,1498.3886850000024
17020,TX,CAMP,2007,1769.540850000004
17021,TX,CAMP,2008,2135.0055375000065
17022,TX,CAMP,2009,2506.4952525000103
17023,TX,CAMP,2010,2436.299992500011
17024,TX,CAMP,2011,2539.512247725011
17025,TX,CAMP,2012,2258.9363400000057
17026,TX,CARSON,2006,247.57972499999983
17027,TX,CARSON,2007,355.0342649999995
17028,TX,CARSON,2008,243.6508499999998
17029,TX,CARSON,2009,334.60694999999913
17030,TX,CARSON,2010,397.381087499999
17031,TX,CARSON,2011,391.0913624999993
17032,TX,CARSON,2012,441.48993749999886
17033,TX,CASS,2006,7771.199770950106
17034,TX,CASS,2007,9613.395247475062
17035,TX,CASS,2008,11099.316344300134
17036,TX,CASS,2009,12043.56076590011
17037,TX,CASS,2010,11407.56363476261
17038,TX,CASS,2011,10795.078302487675
17039,TX,CASS,2012,11106.648742725081
17040,TX,CASTRO,2006,458.6095499999987
17041,TX,CASTRO,2007,467.08252499999907
17042,TX,CASTRO,2008,690.9909375000015
17043,TX,CASTRO,2009,628.2683250000013
17044,TX,CASTRO,2010,626.6566500000005
17045,TX,CASTRO,2011,751.7134500000019
17046,TX,CASTRO,2012,910.7701500000015
17047,TX,CHAMBERS,2006,1176.019215000005
17048,TX,CHAMBERS,2007,1460.742476250007
17049,TX,CHAMBERS,2008,2017.3048350000113
17050,TX,CHAMBERS,2009,2265.382185225015
17051,TX,CHAMBERS,2010,2168.2882500000132
17052,TX,CHAMBERS,2011,2572.4305697625177
17053,TX,CHAMBERS,2012,2697.9022865625225
17054,TX,CHEROKEE,2006,9501.418006362617
17055,TX,CHEROKEE,2007,9658.341214087612
17056,TX,CHEROKEE,2008,9788.968230450146
17057,TX,CHEROKEE,2009,9834.276337500147
17058,TX,CHEROKEE,2010,9405.396397500203
17059,TX,CHEROKEE,2011,10205.271105000245
17060,TX,CHEROKEE,2012,11493.167925000202
17061,TX,CHILDRESS,2006,2320.3879097625004
17062,TX,CHILDRESS,2007,2381.107153162503
17063,TX,CHILDRESS,2008,2748.7375781624996
17064,TX,CHILDRESS,2009,3329.8738629375025
17065,TX,CHILDRESS,2010,3827.490646800007
17066,TX,CHILDRESS,2011,3888.8932968000067
17067,TX,CHILDRESS,2012,4061.1748554375126
17068,TX,CLAY,2006,1239.0368250000045
17069,TX,CLAY,2007,1346.1720733875006
17070,TX,CLAY,2008,1537.1961320250036
17071,TX,CLAY,2009,1379.3152368000044
17072,TX,CLAY,2010,1347.7701424875015
17073,TX,CLAY,2011,1250.619938625001
17074,TX,CLAY,2012,1334.0095136250004
17075,TX,COCHRAN,2006,90.74040000000005
17076,TX,COLEMAN,2006,638.2579425000011
17077,TX,COLEMAN,2007,822.2263500000022
17078,TX,COLEMAN,2008,827.7943800000027
17079,TX,COLEMAN,2009,894.7866300000022
17080,TX,COLEMAN,2010,867.7156200000009
17081,TX,COLEMAN,2011,932.7560325000021
17082,TX,COLEMAN,2012,980.6920500000024
17083,TX,COLLIN,2006,88235.61132246941
17084,TX,COLLIN,2007,103886.09612645999
17085,TX,COLLIN,2008,117747.45459873702
17086,TX,COLLIN,2009,131795.50522296224
17087,TX,COLLIN,2010,143075.79711249907
17088,TX,COLLIN,2011,160593.59718726441
17089,TX,COLLIN,2012,169215.13908973717
17090,TX,COLORADO,2006,1924.7581620375076
17091,TX,COLORADO,2007,2040.5453250000048
17092,TX,COLORADO,2008,2353.7271000000046
17093,TX,COLORADO,2009,2626.629844087497
17094,TX,COLORADO,2010,2525.601750000006
17095,TX,COLORADO,2011,2476.949989087506
17096,TX,COLORADO,2012,2357.4055277250136
17097,TX,COMAL,2006,15496.175887500236
17098,TX,COMAL,2007,18411.063981725376
17099,TX,COMAL,2008,19934.54797350045
17100,TX,COMAL,2009,21322.6624202255
17101,TX,COMAL,2010,23406.186157500742
17102,TX,COMAL,2011,24073.202842500683
17103,TX,COMAL,2012,25178.868900225603
17104,TX,COMANCHE,2006,3039.54303749999
17105,TX,COMANCHE,2007,2977.609310999982
17106,TX,COMANCHE,2008,2875.880333399994
17107,TX,COMANCHE,2009,2805.7980463499966
17108,TX,COMANCHE,2010,2646.7383881624983
17109,TX,COMANCHE,2011,2926.713770212492
17110,TX,COMANCHE,2012,2769.2356504500094
17111,TX,CONCHO,2007,0.30269999999999997
17112,TX,CONCHO,2012,295.3753349999996
17113,TX,COOKE,2006,10350.841816500073
17114,TX,COOKE,2007,11983.163558500086
17115,TX,COOKE,2008,13162.32390186255
17116,TX,COOKE,2009,13652.133682500136
17117,TX,COOKE,2010,13058.421222225106
17118,TX,COOKE,2011,13947.427507950093
17119,TX,COOKE,2012,13365.157507500031
17120,TX,CORYELL,2006,4415.385487500008
17121,TX,CORYELL,2007,6362.121774000107
17122,TX,CORYELL,2008,7885.151328000162
17123,TX,CORYELL,2009,9909.571035000215
17124,TX,CORYELL,2010,10293.321112725193
17125,TX,CORYELL,2011,12266.592540000242
17126,TX,CORYELL,2012,13299.193042500243
17127,TX,CRANE,2006,270.57859999999965
17128,TX,CRANE,2007,478.47254999999944
17129,TX,CRANE,2008,666.5786250000004
17130,TX,CRANE,2009,626.7893249999994
17131,TX,CRANE,2010,734.7501375000006
17132,TX,CRANE,2011,854.5241250000021
17133,TX,CRANE,2012,1099.2791925000047
17134,TX,CROCKETT,2006,239.0666999999997
17135,TX,CROCKETT,2007,234.82889999999983
17136,TX,CROCKETT,2008,268.0076999999998
17137,TX,CROCKETT,2009,309.04784999999976
17138,TX,CROCKETT,2010,248.86799999999963
17139,TX,CROCKETT,2011,204.06674999999987
17140,TX,CROCKETT,2012,226.26824999999977
17141,TX,CROSBY,2006,724.362975000001
17142,TX,CROSBY,2007,697.2433200000004
17143,TX,CROSBY,2008,891.7627200000005
17144,TX,CROSBY,2009,814.5723150000008
17145,TX,CROSBY,2010,949.454355000002
17146,TX,CROSBY,2011,1322.0853000000056
17147,TX,CROSBY,2012,1566.4490025000036
17148,TX,CULBERSON,2006,3.4810499999999998
17149,TX,DALLAM,2006,1098.841980000003
17150,TX,DALLAM,2007,1174.6006350000032
17151,TX,DALLAM,2008,1053.0068250000033
17152,TX,DALLAM,2009,1044.0891300000037
17153,TX,DALLAM,2010,1150.8351413625064
17154,TX,DALLAM,2011,1423.6675838625079
17155,TX,DALLAM,2012,1248.2060288625066
17156,TX,DALLAS,2006,325649.0955660025
17157,TX,DALLAS,2007,370469.2129841668
17158,TX,DALLAS,2008,399684.3958450219
17159,TX,DALLAS,2009,425212.28012986266
17160,TX,DALLAS,2010,468250.80804648047
17161,TX,DALLAS,2011,517349.24545201584
17162,TX,DALLAS,2012,506881.9423424686
17163,TX,DAWSON,2006,1131.7621500000046
17164,TX,DAWSON,2007,1236.3904900000045
17165,TX,DAWSON,2008,1275.1014150000046
17166,TX,DAWSON,2009,1413.7909125000062
17167,TX,DAWSON,2010,1621.66141500001
17168,TX,DAWSON,2011,1744.730580000007
17169,TX,DAWSON,2012,1849.2074625000075
17170,TX,DE WITT,2006,4354.722554999999
17171,TX,DE WITT,2007,5466.922492500022
17172,TX,DE WITT,2008,5092.135665000035
17173,TX,DE WITT,2009,5270.549385000029
17174,TX,DE WITT,2010,6206.272215000069
17175,TX,DE WITT,2011,6779.950207500074
17176,TX,DE WITT,2012,7223.958645000074
17177,TX,DEAF SMITH,2006,1655.8286250000049
17178,TX,DEAF SMITH,2007,1676.3990725000035
17179,TX,DEAF SMITH,2008,2066.0797125000067
17180,TX,DEAF SMITH,2009,2210.5076400000107
17181,TX,DEAF SMITH,2010,2469.1936425000044
17182,TX,DEAF SMITH,2011,3032.5740750000036
17183,TX,DEAF SMITH,2012,2652.82000500001
17184,TX,DELTA,2006,300.8429399999998
17185,TX,DELTA,2007,201.67366500000003
17186,TX,DELTA,2010,122.42771250000003
17187,TX,DELTA,2011,1039.3602525000015
17188,TX,DELTA,2012,1271.443440000004
17189,TX,DENTON,2006,86644.27185128123
17190,TX,DENTON,2007,101682.97966162094
17191,TX,DENTON,2008,111688.23843796126
17192,TX,DENTON,2009,121845.49572272305
17193,TX,DENTON,2010,129029.56416133646
17194,TX,DENTON,2011,148411.23642658835
17195,TX,DENTON,2012,152159.67291264876
17196,TX,DICKENS,2006,202.60019999999992
17197,TX,DICKENS,2007,244.53748499999995
17198,TX,DICKENS,2008,240.16979999999978
17199,TX,DICKENS,2009,287.12684999999965
17200,TX,DICKENS,2010,354.52147499999944
17201,TX,DICKENS,2011,378.3795899999993
17202,TX,DICKENS,2012,268.0273649999996
17203,TX,DIMMIT,2006,800.1469200000032
17204,TX,DIMMIT,2007,964.6621500000055
17205,TX,DIMMIT,2008,1233.0745050000055
17206,TX,DIMMIT,2009,1519.3015500000092
17207,TX,DIMMIT,2010,1695.5192250000093
17208,TX,DIMMIT,2011,2230.7910000000093
17209,TX,DIMMIT,2012,2508.9049875000137
17210,TX,DONLEY,2006,460.87184999999874
17211,TX,DONLEY,2007,452.8951499999986
17212,TX,DONLEY,2008,373.3398149999991
17213,TX,DONLEY,2009,458.3432999999983
17214,TX,DONLEY,2010,565.288012499999
17215,TX,DONLEY,2011,777.6297750000009
17216,TX,DONLEY,2012,803.9206875000006
17217,TX,DUVAL,2006,220.91354999999982
17218,TX,DUVAL,2007,302.4068249999996
17219,TX,DUVAL,2008,255.13079999999988
17220,TX,DUVAL,2009,302.54602499999953
17221,TX,DUVAL,2010,487.5626999999989
17222,TX,DUVAL,2011,708.6850500000016
17223,TX,DUVAL,2012,723.3131850000012
17224,TX,EASTLAND,2006,4762.43302081251
17225,TX,EASTLAND,2007,5089.315771350016
17226,TX,EASTLAND,2008,5639.050760662549
17227,TX,EASTLAND,2009,6324.671310450117
17228,TX,EASTLAND,2010,6243.413977500063
17229,TX,EASTLAND,2011,6917.081182500148
17230,TX,EASTLAND,2012,7253.064225000084
17231,TX,ECTOR,2006,29003.74486336339
17232,TX,ECTOR,2007,36526.81007281373
17233,TX,ECTOR,2008,38313.14535681388
17234,TX,ECTOR,2009,38150.50291158878
17235,TX,ECTOR,2010,36937.01916000128
17236,TX,ECTOR,2011,39851.10436908916
17237,TX,ECTOR,2012,42842.20641840161
17238,TX,EDWARDS,2006,3.027
17239,TX,EDWARDS,2007,1.5135
17240,TX,EDWARDS,2008,6.054
17241,TX,EDWARDS,2009,7.567500000000001
17242,TX,EDWARDS,2010,7.567500000000001
17243,TX,EDWARDS,2011,24.215999999999994
17244,TX,EDWARDS,2012,13.016099999999998
17245,TX,EL PASO,2006,50581.25112913395
17246,TX,EL PASO,2007,61495.06192182444
17247,TX,EL PASO,2008,67691.2108600518
17248,TX,EL PASO,2009,76402.9414925034
17249,TX,EL PASO,2010,77957.47505169059
17250,TX,EL PASO,2011,84445.46001024282
17251,TX,EL PASO,2012,81033.22212387795
17252,TX,ELLIS,2006,21319.171283813543
17253,TX,ELLIS,2007,24879.815433613854
17254,TX,ELLIS,2008,26046.936640876535
17255,TX,ELLIS,2009,29465.30968177652
17256,TX,ELLIS,2010,32164.430629276492
17257,TX,ELLIS,2011,34815.5925031518
17258,TX,ELLIS,2012,36808.01063767629
17259,TX,ERATH,2006,8013.40012450012
17260,TX,ERATH,2007,8631.21821500012
17261,TX,ERATH,2008,8591.253727500127
17262,TX,ERATH,2009,9027.381367500126
17263,TX,ERATH,2010,9607.819440000123
17264,TX,ERATH,2011,9608.43930386264
17265,TX,ERATH,2012,8293.505790000094
17266,TX,FALLS,2006,3016.4909600000037
17267,TX,FALLS,2007,3296.5517700000046
17268,TX,FALLS,2008,1984.9211550000146
17269,TX,FALLS,2009,2426.5178775000154
17270,TX,FALLS,2010,2979.741390000017
17271,TX,FALLS,2011,4095.1602525000158
17272,TX,FALLS,2012,4558.774620000034
17273,TX,FANNIN,2006,5553.622062500037
17274,TX,FANNIN,2007,6181.68426500007
17275,TX,FANNIN,2008,6378.574312500094
17276,TX,FANNIN,2009,6980.079360000137
17277,TX,FANNIN,2010,7218.918911362634
17278,TX,FANNIN,2011,8100.356208862691
17279,TX,FANNIN,2012,8696.642490000184
17280,TX,FAYETTE,2006,3366.6802838624767
17281,TX,FAYETTE,2007,4099.335000224981
17282,TX,FAYETTE,2008,4577.069621362508
17283,TX,FAYETTE,2009,4545.386508862532
17284,TX,FAYETTE,2010,5087.879677725098
17285,TX,FAYETTE,2011,5657.506815000126
17286,TX,FAYETTE,2012,5550.823552500095
17287,TX,FISHER,2006,283.78077199999984
17288,TX,FISHER,2007,384.61304999999953
17289,TX,FISHER,2008,656.70417
17290,TX,FISHER,2009,824.6901300000009
17291,TX,FISHER,2010,885.4846125000001
17292,TX,FISHER,2011,757.3739999999997
17293,TX,FISHER,2012,656.3182424999998
17294,TX,FLOYD,2006,368.15887499999945
17295,TX,FLOYD,2007,348.0299174999995
17296,TX,FLOYD,2008,462.5593199999991
17297,TX,FLOYD,2009,484.9253999999989
17298,TX,FLOYD,2010,502.8812249999986
17299,TX,FLOYD,2011,659.1725999999996
17300,TX,FLOYD,2012,704.7084600000004
17301,TX,FOARD,2006,162.8759249999999
17302,TX,FOARD,2007,100.57815000000006
17303,TX,FOARD,2008,136.76820000000012
17304,TX,FOARD,2009,128.15865000000014
17305,TX,FOARD,2010,116.59860000000005
17306,TX,FOARD,2011,149.90085
17307,TX,FOARD,2012,149.85127500000002
17308,TX,FORT BEND,2006,74616.31775785763
17309,TX,FORT BEND,2007,81654.00833272227
17310,TX,FORT BEND,2008,80269.25852734817
17311,TX,FORT BEND,2009,96113.44809657572
17312,TX,FORT BEND,2010,100703.27526312534
17313,TX,FORT BEND,2011,109769.14090794104
17314,TX,FORT BEND,2012,97588.36234178972
17315,TX,FRANKLIN,2006,2118.1612949999985
17316,TX,FRANKLIN,2007,2196.2372174999996
17317,TX,FRANKLIN,2008,2325.849554999997
17318,TX,FRANKLIN,2009,2162.0647499999964
17319,TX,FRANKLIN,2010,2268.8500724999985
17320,TX,FRANKLIN,2011,2260.772002500005
17321,TX,FRANKLIN,2012,2582.804137500004
17322,TX,FREESTONE,2006,2499.9186375000068
17323,TX,FREESTONE,2007,2197.9343775000157
17324,TX,FREESTONE,2008,2528.5893300000157
17325,TX,FREESTONE,2009,2955.1157288625177
17326,TX,FREESTONE,2010,3175.398585000023
17327,TX,FREESTONE,2011,3564.2356125000265
17328,TX,FREESTONE,2012,3198.231442500021
17329,TX,FRIO,2006,1043.5017300000068
17330,TX,FRIO,2007,1212.7166175000064
17331,TX,FRIO,2008,1500.5617500000058
17332,TX,FRIO,2009,1575.806047500003
17333,TX,FRIO,2010,1502.5699050000082
17334,TX,FRIO,2011,1998.2000250000108
17335,TX,FRIO,2012,2339.733450000017
17336,TX,GAINES,2006,1371.5152125000097
17337,TX,GAINES,2007,1709.8435700000102
17338,TX,GAINES,2008,2026.5486750000075
17339,TX,GAINES,2009,2492.260095000007
17340,TX,GAINES,2010,2658.1053450000027
17341,TX,GAINES,2011,2767.889280000011
17342,TX,GAINES,2012,3134.1686625000075
17343,TX,GALVESTON,2006,58156.64058327146
17344,TX,GALVESTON,2007,67330.79681922316
17345,TX,GALVESTON,2008,73247.68257821174
17346,TX,GALVESTON,2009,72933.10806589724
17347,TX,GALVESTON,2010,75396.032384522
17348,TX,GALVESTON,2011,80839.52005816008
17349,TX,GALVESTON,2012,85396.33608450925
17350,TX,GARZA,2006,384.72168999999934
17351,TX,GARZA,2007,352.52600249999944
17352,TX,GARZA,2008,339.93622499999907
17353,TX,GARZA,2009,472.381064999999
17354,TX,GARZA,2010,578.931464999999
17355,TX,GARZA,2011,700.8324374999995
17356,TX,GARZA,2012,828.8819363625014
17357,TX,GILLESPIE,2006,2639.0442249999955
17358,TX,GILLESPIE,2007,3893.076222087484
17359,TX,GILLESPIE,2008,4194.06302250001
17360,TX,GILLESPIE,2009,4273.000395000015
17361,TX,GILLESPIE,2010,4643.430360000037
17362,TX,GILLESPIE,2011,5183.847990225063
17363,TX,GILLESPIE,2012,5449.101202500082
17364,TX,GOLIAD,2006,556.5441749999991
17365,TX,GOLIAD,2007,432.69521249999923
17366,TX,GOLIAD,2008,415.20131249999895
17367,TX,GOLIAD,2009,450.69108749999884
17368,TX,GOLIAD,2010,469.0431749999983
17369,TX,GOLIAD,2011,574.335104999999
17370,TX,GOLIAD,2012,554.1435749999985
17371,TX,GONZALES,2006,1986.7192735875044
17372,TX,GONZALES,2007,2138.3844981750003
17373,TX,GONZALES,2008,2259.571833862502
17374,TX,GONZALES,2009,2557.3638788625017
17375,TX,GONZALES,2010,2397.7951125000086
17376,TX,GONZALES,2011,2471.602155000004
17377,TX,GONZALES,2012,2832.069720000011
17378,TX,GRAY,2006,4575.810948862471
17379,TX,GRAY,2007,4579.4338598625
17380,TX,GRAY,2008,5662.803702000042
17381,TX,GRAY,2009,5877.552315000065
17382,TX,GRAY,2010,7154.691712500047
17383,TX,GRAY,2011,7016.71941750009
17384,TX,GRAY,2012,7323.911171362551
